original_id,x_model,y_model,z_model,x_m,y_m,z_m,observation_count
124,-0.0880804939069909,0.0940680576544838,0.28513221141624,-0.182496597237687,0.194902408799269,0.590773916427715,369
125,0.0625638758104844,0.027714975988215,-0.204638903860175,0.129627956644648,0.057423483747881,-0.423997436439987,362
126,-0.0876000795053012,0.118350696399573,0.28678919124884,-0.181501212338223,0.245214330841966,0.594207062266569,189
127,0.0684657494809451,-0.0537656044265986,-0.227829143850822,0.141856224384872,-0.11139855626426,-0.472045984985677,136
128,0.0732081884973739,-0.0382558047503591,-0.283844690396566,0.151682224952255,-0.0792633406313784,-0.588106263301126,217
129,0.0709738869488509,-0.0727415114060172,-0.227016669156758,0.147052909064915,-0.150715302794991,-0.470362594481929,204
130,0.0627478737877488,0.000872286304040643,-0.209467068260521,0.130009187530852,0.00180731595888362,-0.434001053982116,381
131,0.0806217464887915,0.00855515545208731,-0.266250825609768,0.167042596435714,0.0177256812444084,-0.551653011128846,36
132,0.0244972823477388,-0.0488646445713843,-0.096120107081331,0.0507566485123711,-0.101244111652272,-0.199154111090568,77
134,0.0516181947602888,-0.00438041905214188,-0.17065595147317,0.106949274254208,-0.00907592062704791,-0.353587145811197,455
135,0.0331258379695158,-0.0687683008897527,-0.113670575928856,0.0686344097532788,-0.142483089654895,-0.235517449924492,273
136,0.117753442781617,-0.0571348379057843,-0.065002368556373,0.243976863292341,-0.118379371402513,-0.134680342352015,197
138,0.088659127873396,-0.0630453999179625,-0.122892365980975,0.183695486177008,-0.130625640776568,-0.254624351240569,67
139,0.0518151612102153,-0.0403205493488512,-0.171401028451926,0.107357374904956,-0.0835413464267092,-0.355130892982355,394
140,-0.08144153060967,-0.00257949431477805,-0.0307736363160955,-0.16874113155846,-0.00534453105517372,-0.0637608131290438,318
141,-0.0879641909990821,0.131632847477284,0.286313403326047,-0.182255625780776,0.272734015032642,0.593221263106448,87
142,0.0403853726774366,-0.0375468334012897,-0.13239784302369,0.0836756558108158,-0.0777944017891326,-0.274319032077034,331
143,0.055665281660554,-0.0599105402308965,-0.190614316968772,0.11533455407341,-0.124130431674866,-0.394939477386671,262
144,0.0610916367209171,-0.0534299681108417,-0.210056817501067,0.126577580650503,-0.110703141390682,-0.4352229729888,415
