time_s,tx_model,ty_model,tz_model,tx_m,ty_m,tz_m,R11,R21,R31,R12,R22,R32,R13,R23,R33,angle_rad,rate_deg_s
169.2,0.0549438960336057,0.0537713124179099,0.999886521363098,0.113839893719289,0.111410382821369,2.07169464745826,0.33160548975256,-0.0282227619477983,-0.94299590395399,-0.0616894756885691,0.996764549027132,-0.0515251627072333,0.94139906934054,0.0752589497055024,0.328791549061089,11.3303748303865,5.94241627770417
169.3,0.0549497497043209,0.0537717727619656,0.999888438552203,0.113852022113891,0.111411336621921,2.07169861973944,0.341339203703876,-0.0276293501190547,-0.939534015896605,-0.0609735111109279,0.996811666341519,-0.0514658409845834,0.937960435710169,0.0748539969369944,0.338566241945276,11.3407463075141,5.94241398631859
169.4,0.0549554916726277,0.0537722278677107,0.999890361127208,0.113863919068948,0.111412279569062,2.07170260317982,0.35103665878131,-0.0270401702386591,-0.935971203288391,-0.0602581921182441,0.996858608140088,-0.0513990822841035,0.934420790904341,0.0744428946943333,0.348304523305732,11.3511177559617,5.942383412938
169.5,0.0549611081672351,0.0537726780931976,0.999892286695323,0.113875556051313,0.11141321240465,2.07170659282172,0.360696766287641,-0.0264552884203292,-0.932307867876399,-0.0595435990480377,0.996905369152858,-0.0513248942191835,0.930780534069147,0.0740256892490779,0.358005299861822,11.361489126368,5.94232455755629
169.6,0.0549665854168524,0.0537731237964789,0.99989421286376,0.113886904527837,0.111414135870546,2.07171058370744,0.370318442291686,-0.0258747702313507,-0.928544424119888,-0.0588298121431345,0.99695194413292,-0.0512432853435048,0.927040077074267,0.073602427643843,0.367667483119013,11.3718603693717,5.94223742017753
169.7,0.054971909650189,0.0537735653356071,0.99989613723973,0.113897935965375,0.111415050708609,2.07171457087929,0.379900607789082,-0.0252986806828652,-0.924681299128079,-0.05811691153975,0.99699832785721,-0.0511542651497201,0.923199844451117,0.0731731576852703,0.377289989530334,11.3822314356112,5.94212200080072
169.8,0.0549770670959539,0.0537740030686346,0.999898057430445,0.113908621830778,0.111415957660699,2.07171854937959,0.389442188862238,-0.0247270842202532,-0.920718932595693,-0.0574049772555899,0.997044515127292,-0.0510578440679692,0.919260273328764,0.0727379279368636,0.386871740657001,11.3926022757251,5.94197829942584
169.9,0.0549820439828565,0.0537744373536139,0.999899971043116,0.1139189335909,0.111416857468675,2.07172251425065,0.398942116839329,-0.0241600447136204,-0.91665777673633,-0.0566940891779756,0.997090500770119,-0.050954033464232,0.915221813367686,0.072296787711697,0.39641166332808,11.4029728403522,5.94180631605391
170,0.0549868265396059,0.0537748685485975,0.999901875684955,0.113928842712592,0.111417750874397,2.07172646053477,0.408399328452428,-0.0235976254483799,-0.912498296213645,-0.0559843270519902,0.997136279638803,-0.0508428456385184,0.911084926691328,0.0718497870649898,0.405908689799287,11.413343080131,5.94160659309623
170.1,0.054991402217397,0.0537752969503328,0.999903769134967,0.113938323195613,0.111418638492705,2.07173038363022,0.417812772853543,-0.0230398887103213,-0.908240964925415,-0.0552757699516141,0.997181846646579,-0.0507242937336256,0.906850084686929,0.071396976453733,0.415361764798562,11.4237129532736,5.94139160611517
