time_s,original_id,point_row,u_px,v_px,normal_u,normal_v,normal_residual_px
60.8,3,2,344.274607559609,239.461084910491,0.999812119961531,-0.019383621385855,1.31742768165924
60.9,3,2,344.643138582932,240.29720717048,0.999812119961531,-0.019383621385855,1.35970932384151
61,3,2,344.81694063034,241.096588208732,0.999812119961531,-0.019383621385855,1.20913631408546
61.1,3,2,345.002563940415,241.762060428982,0.999937649397396,0.0111667953151793,0.985516010079118
61.2,3,2,345.400458904881,242.220020268477,0.999812119961531,-0.019383621385855,1.15659472814971
61.3,3,2,345.927344476263,243.570081471734,0.997371223300346,-0.0724613202499937,1.40876119523285
61.4,3,2,346.204712436376,245.137678361764,0.993775733556749,-0.111399243236865,1.24843230173878
61.5,3,2,346.499561117721,246.980518298209,0.994150440419439,-0.108004174983355,1.04491332490343
61.6,3,2,347.23885897912,249.436635329066,0.994870487559554,-0.101156873137796,1.24972406998718
61.7,3,2,348.177919883388,252.81357900186,0.900448715901224,-0.434962193796009,-1.36477599689352
61.8,3,2,348.907644800608,255.219627493065,0.934923945849397,-0.354848158340148,-1.08388467039423
61.9,3,2,348.834221474996,258.077213056897,0.992156516167487,-0.125001789692766,0.752078174076722
62,3,2,348.533748380117,260.461283395233,0.997415483128447,-0.0718495234197544,0.705477954298194
62.1,3,2,348.410174178552,262.031738623967,0.997336103971534,-0.0729430991587348,0.1577117759045
62.2,3,2,348.487157279259,262.787551265181,0.997336103971534,-0.0729430991587348,-0.111847353788227
60.1,4,3,303.967255940381,242.677054899419,0.999037859142069,0.0438560828258994,-1.39132382109751
60.2,4,3,304.116791939752,243.03788240236,0.999757684359149,0.0220130089908794,-1.21556114788518
60.4,4,3,305.13992631598,243.450535983826,0.999919027647929,-0.012725492038475,-0.337186728887741
60.5,4,3,305.207514792286,244.462381425449,0.987324567629899,-0.158714202749573,1.71841089978588
60.6,4,3,305.766592430745,245.460269493484,0.987324567629899,-0.158714202749573,1.74300242609487
60.7,4,3,306.179202008174,246.50789812904,0.990894664003522,-0.134639388179491,1.26501740072923
60.8,4,3,306.694495059444,247.705091798723,0.992282668651934,-0.123996393064459,1.09481403675581
60.9,4,3,307.334348055383,248.903040960393,0.995269957036773,-0.0971478904558458,0.874243051577438
61,4,3,307.704907105924,249.339927062939,0.994985660333474,-0.100017677091402,0.844445029704571
61.1,4,3,307.927053359165,250.351272478879,0.995553783705767,-0.0941948180587991,0.509082866618184
61.2,4,3,308.561090237212,251.122101416885,0.995553783705767,-0.0941948180587991,0.671011596549162
61.3,4,3,308.907800556873,252.493873326862,0.995553783705767,-0.094194818058799,0.486970081000411
61.4,4,3,309.095941105591,253.632892954669,0.995553783705767,-0.0941948180587991,0.163714422715123
61.5,4,3,309.433396340403,254.674126739736,0.999474071372665,-0.0324280843367146,-0.414126631306404
61.9,4,3,311.179880088955,259.799740082881,0.9502761504901,-0.311408474209866,-0.0150264988646374
62,4,3,311.047084632047,261.639964202085,0.9502761504901,-0.311408474209866,-1.10480327634474
62.1,4,3,311.676674369708,262.859706005269,0.998928145766209,0.0462877910045862,-0.872371313307293
62.2,4,3,312.01499523424,264.676901554227,0.998928145766209,0.0462877910045862,-0.887359958261965
62.3,4,3,312.847646856808,266.289842257545,0.992002724686702,0.126216457778529,-0.0498908227011693
62.4,4,3,313.5611940039,267.812944991765,0.951608909601354,0.307311703596401,1.51727080941545
60.1,5,4,402.334531498414,242.523205816794,0.988434537286031,0.151648163523828,-1.35636433031371
60.2,5,4,403.249266215295,242.996448285733,0.999274244120343,0.0380917975122863,0.387309239716083
60.3,5,4,404.664383664844,243.716371667351,0.999558327686293,-0.0297178322389398,1.54855379643239
60.4,5,4,406.186728046678,245.29930496348,0.998391195991666,-0.056701144312362,1.85960673479512
60.5,5,4,408.033672033869,247.231690145433,0.999591648465106,-0.028575099629071,1.42827938982916
60.6,5,4,409.469888773589,249.1655066972,0.999971479685251,0.0075524708599609,0.581058810339368
