time_s,angle_rad,tx_model,ty_model,tz_model,ax,ay,az,omega_rad_s
100.625,4.19111704075308,0.104779283865618,0.0283508909185182,0.999999999943271,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
100.675,4.19627533874352,0.104779283882202,0.0283508905452096,0.999999999947202,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
100.725,4.20143363673501,0.104779283899458,0.0283508901763109,0.999999999950955,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
100.775,4.20659193472743,0.10477928391735,0.0283508898119106,0.999999999954534,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
100.825,4.2117502327207,0.104779283935841,0.0283508894520974,0.999999999957943,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
100.875,4.2169085307147,0.104779283954894,0.0283508890969601,0.999999999961186,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
100.925,4.22206682870935,0.104779283974474,0.0283508887465872,0.999999999964266,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
100.975,4.22722512670454,0.104779283994543,0.0283508884010675,0.999999999967188,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
101.025,4.23238342470017,0.104779284015065,0.0283508880604893,0.999999999969956,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
101.075,4.23754172269614,0.104779284036004,0.0283508877249358,0.999999999972574,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
101.125,4.24270002069236,0.104779284057326,0.0283508873944844,0.999999999975046,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
101.175,4.24785831868873,0.104779284078993,0.0283508870692127,0.999999999977376,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
101.225,4.25301661668516,0.104779284100972,0.028350886749198,0.999999999979568,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
101.275,4.25817491468156,0.104779284123226,0.0283508864345177,0.999999999981625,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
101.325,4.26333321267781,0.10477928414572,0.0283508861252492,0.999999999983553,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
101.375,4.26849151067384,0.104779284168419,0.0283508858214699,0.999999999985355,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
101.425,4.27364980866955,0.104779284191288,0.0283508855232573,0.999999999987034,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
101.475,4.27880810666483,0.104779284214291,0.0283508852306886,0.999999999988596,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
101.525,4.28396640465959,0.104779284237392,0.0283508849438413,0.999999999990045,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
101.575,4.28912470265375,0.104779284260557,0.0283508846627928,0.999999999991383,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
101.625,4.29428300064719,0.10477928428375,0.0283508843876206,0.999999999992616,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
101.675,4.29944129863984,0.104779284306935,0.0283508841184018,0.999999999993746,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
101.725,4.30459959663158,0.104779284330077,0.0283508838552141,0.99999999999478,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
101.775,4.30975789462234,0.104779284353141,0.0283508835981348,0.999999999995719,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
101.825,4.314916192612,0.104779284376092,0.0283508833472412,0.999999999996569,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
101.875,4.32007449060047,0.104779284398894,0.0283508831026108,0.999999999997333,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
101.925,4.32523278858767,0.104779284421511,0.0283508828643209,0.999999999998016,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
101.975,4.33039108657349,0.104779284443908,0.0283508826324491,0.999999999998621,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
