time_s,tx_model,ty_model,tz_model,tx_m,ty_m,tz_m,R11,R21,R31,R12,R22,R32,R13,R23,R33,angle_rad,rate_deg_s
89.15,0.109156943774514,0.0259481300762101,0.999999994160695,0.20930551733671,0.049754844737504,1.9174732167921,-0.93477636572946,0.340242852191051,0.10211732275438,0.354209893803298,0.914574388984444,0.195164131298732,-0.0269906873843447,0.218605783424482,-0.975439908066042,3.07556463776847,6.04517519724427
89.2,0.109156943548845,0.0259481335922149,0.999999994116619,0.209305516903996,0.0497548514793492,1.91747321670758,-0.93510000555333,0.340858177219426,0.0969725870378468,0.35371073339652,0.914560099410624,0.196133989012936,-0.0218333848557142,0.217705139095708,-0.975770349886212,3.0808400483197,6.04517519421358
89.25,0.109156943315316,0.0259481370617233,0.999999994074975,0.209305516456211,0.0497548581320386,1.91747321662773,-0.93539674342623,0.341468853107433,0.0918256758488509,0.353206566164669,0.914546997630721,0.197101270271902,-0.0166749514472139,0.216801317989833,-0.976073324352277,3.08611545886836,6.04517519134727
89.3,0.109156943074141,0.0259481404849514,0.999999994035721,0.209305515993765,0.0497548646959869,1.91747321655247,-0.935666571090023,0.342074862860051,0.0866767324252372,0.352697406138657,0.914535084009356,0.198065948156326,-0.0115155307173495,0.215894345260079,-0.976348823032537,3.09139086941459,6.04517518864456
89.35,0.109156942825535,0.0259481438621155,0.999999993998817,0.209305515517068,0.0497548711716087,1.9174732164817,-0.935909481035478,0.342676189612118,0.0815259000614084,0.352183267488346,0.91452435887808,0.199027995819357,-0.00635526625210407,0.214984246147381,-0.976596838259938,3.09666627995853,6.04517518610546
89.4,0.109156942569711,0.0259481471934318,0.99999999396422,0.209305515026533,0.0497548775593185,1.91747321641536,-0.936125466502477,0.343272816628797,0.0763733221043331,0.351664164522152,0.914514822535371,0.199987386487342,-0.00119430166093922,0.214071045979675,-0.976817363132285,3.10194169050033,6.04517518372997
89.45,0.109156942306885,0.0259481504791165,0.999999993931888,0.209305514522571,0.0497548838595309,1.91747321635337,-0.936314521480206,0.343864727306045,0.0712191419495639,0.351140111686644,0.914506475246623,0.20094409346057,0.00396721942719482,0.213154770171205,-0.977010391512433,3.10721710104013,6.04517518151859
89.5,0.10915694203727,0.0259481537193858,0.99999999390178,0.209305514005591,0.0497548900726606,1.91747321629564,-0.936476640707321,0.344451905171071,0.0660635030372377,0.35061112356615,0.914499317244138,0.201898090114021,0.00912915336786522,0.212235444221804,-0.977175918028458,3.11249251157806,6.04517517947108
89.55,0.10915694176108,0.025948156914456,0.999999993873855,0.209305513476005,0.0497548961991221,1.91747321624209,-0.936611819672092,0.345034333882802,0.0609065488480887,0.35007721488234,0.914493348727121,0.202849349898098,0.0142913565051489,0.211313093716192,-0.977313938073808,3.11776792211429,6.04517517758743
89.6,0.109156941478531,0.0259481600645432,0.99999999384807,0.209305512934225,0.04975490223933,1.91747321619265,-0.936720054612532,0.345611997232328,0.0557484228994559,0.349538400493827,0.914488569861675,0.203797846339373,0.0194536851756306,0.210387744323263,-0.977424447807429,3.12304333264894,6.04517517586713
89.65,0.109156941189836,0.0259481631698637,0.999999993824385,0.20930551238066,0.049754908193699,1.91747321614723,-0.936801342516501,0.346184879143362,0.0505892687412858,0.348994695395745,0.914484980780793,0.204743553041321,0.0246159957124032,0.209459421795367,-0.977507444153873,3.12831874318216,6.04517517431095
89.7,0.10915694089521,0.0259481662306337,0.999999993802757,0.209305511815723,0.0497549140626435,1.91747321610576,-0.936855681121787,0.34675296367268,0.0454292299521442,0.348446114719339,0.914482581584358,0.205686443685055,0.0297781444490602,0.208528151967596,-0.977562924803386,3.13359415371409,6.04517517291863
89.75,0.109156940594868,0.0259481692470694,0.999999993783145,0.209305511239824,0.0497549198465781,1.91747321606816,-0.936883068916175,0.347316235010571,0.0402684501352105,0.347892673731537,0.91448137233914,0.206626492030057,0.0349399877237036,0.207593960757067,-0.977590888211966,3.13886956424488,6.04517517168966
89.8,0.109156940289022,0.025948172219387,0.999999993765507,0.209305510653374,0.0497549255459176,1.91747321603434,-0.936883505137481,0.347874677481272,0.0351070729142904,0.34733438783453,0.914481353078789,0.207563671914911,0.0401013818829321,0.206656874162195,-0.977591333601413,3.14414497477467,6.04517517062481
89.85,0.109156939977889,0.0259481751478028,0.999999993749802,0.209305510056783,0.0497549311610764,1.91747321600422,-0.936856989773579,0.348428275543408,0.0299452419298114,0.346771272565342,0.914482523803842,0.208497957258029,0.0452621832858477,0.205716918261975,-0.977564260959347,3.14942038530361,6.04517516972408
89.9,0.109156939661682,0.0259481780325329,0.999999993735987,0.209305509450464,0.0497549366924692,1.91747321597773,-0.936803523562401,0.348977013790422,0.0247831008348314,0.346203343595396,0.914484884481716,0.209429322058378,0.0504222483080459,0.204774119215254,-0.977509671039207,3.15469579583182,6.0451751689867
89.95,0.109156939340615,0.0259481808737936,0.999999993724022,0.209305508834828,0.0497549421405105,1.91747321595479,-0.936723107991914,0.349520876951004,0.01962079329104,0.345630616730081,0.914488435046714,0.210357740396203,0.0555814333456144,0.203828503260003,-0.977427565360234,3.15997120635947,6.04517516841292
90,0.109156939014903,0.0259481836718011,0.999999993713865,0.209305508210284,0.0497549475056149,1.91747321593531,-0.93661574530008,0.350059849889518,0.014458462964757,0.345053107908308,0.914493175400025,0.211283186433748,0.0607395948191325,0.202880096712587,-0.977317946207425,3.16524661688668,6.04517516799818
90.05,0.10915693868475,0.0259481864267872,0.999999993705475,0.209305507577225,0.049754952788227,1.91747321591923,-0.936481438474795,0.350593917606419,0.00929625352294329,0.344470833202073,0.914499105409724,0.212205634415974,0.0658965891776581,0.201928925967033,-0.977180816631472,3.17052202741361,6.04517516771855
90.1,0.109156938350321,0.0259481891390462,0.999999993698818,0.209305506935966,0.0497549579889111,1.91747321590646,-0.936320191253802,0.351123065238673,0.00413430862923077,0.343883808816007,0.914506224910779,0.213125058671271,0.0710522729026948,0.200975017494303,-0.977016180448679,3.17579743794033,6.0451751675496
90.15,0.10915693801177,0.025948191808888,0.99999999369386,0.209305506286804,0.0497549631082613,1.91747321589695,-0.936132008124596,0.351647278060167,-0.00102722806010593,0.343292051086925,0.914514533705056,0.21404143361218,0.0762065025122154,0.200018397841549,-0.976824042240851,3.18107284846696,6.04517516748624
90.2,0.109156937669252,0.0259481944366226,0.999999993690566,0.209305505630034,0.049754968146872,1.91747321589064,-0.935916894324288,0.352166541482125,-0.00618821290014672,0.342695576483369,0.914524031561322,0.214954733736099,0.081359134564655,0.199059093631377,-0.976604407355171,3.18634825899358,6.04517516752898
90.25,0.109156937322921,0.0259481970225598,0.999999993688905,0.209305504965954,0.0497549731053373,1.91747321588745,-0.93567485583947,0.35268084105351,-0.0113485022613346,0.342094401605155,0.914534718215254,0.215864933626003,0.0865100256629136,0.198097131561101,-0.976357281904051,3.19162366952028,6.04517516767758
90.3,0.109156936972932,0.0259481995670095,0.999999993688841,0.209305504294859,0.0497549779842516,1.91747321588733,-0.935405899406039,0.353190162461431,-0.016507952533466,0.341488543182901,0.914546593369442,0.216772007951141,0.09165903245834,0.197132538402005,-0.976082672764957,3.19689908004716,6.04517516793177
90.35,0.109156936619439,0.0259482020702817,0.999999993690342,0.209305503617045,0.049754982784209,1.91747321589021,-0.935110032509016,0.353694491531536,-0.0216664201296883,0.340878018077572,0.914559656693403,0.217675931467751,0.0968060116547222,0.196165340998594,-0.975780587580226,3.2021744905743,6.04517516829181
90.4,0.109156936262596,0.0259482045326862,0.999999993693373,0.20930550293281,0.0497549875058037,1.91747321589602,-0.934787263382334,0.354193814228409,-0.0268237614904995,0.340262843280003,0.914573907823586,0.218576679019752,0.101950820012279,0.195195566267851,-0.975451034756844,3.20744990110181,6.04517516875795
90.45,0.109156935902559,0.025948206954533,0.999999993697901,0.209305502242448,0.0497549921496301,1.9174732159047,-0.934437601008611,0.354688116655961,-0.0319798330877341,0.33964303591043,0.914589346363385,0.219474225539454,0.107093314351636,0.194223241198483,-0.975094023466218,3.21272531162976,6.04517516932969
90.5,0.109156935539482,0.0259482093361319,0.999999993703894,0.209305501546256,0.0497549967162823,1.91747321591619,-0.9340610551189,0.355177385057817,-0.0371344914285706,0.339018613218014,0.914605971883147,0.220368546048249,0.112233351557824,0.193248392850175,-0.974709563643921,3.21800072215827,6.04517517000727
90.55,0.109156935173518,0.0259482116777929,0.999999993711315,0.209305500844531,0.0497550012063546,1.91747321593043,-0.933657636192416,0.355661605817697,-0.0422875930595139,0.338389592580358,0.914623783920187,0.221259615657307,0.117370788584254,0.192271048352831,-0.974297665989411,3.22327613268741,6.04517517079071
90.6,0.109156934804823,0.0259482139798259,0.999999993720134,0.209305500137569,0.0497550056204412,1.91747321594733,-0.933227355456247,0.356140765459796,-0.0474389945703947,0.337755991503024,0.914642781978798,0.222147409568274,0.122505482456699,0.191291234905826,-0.973858341965738,3.22855154321728,6.0451751716805
90.65,0.109156934433552,0.0259482162425408,0.999999993730314,0.209305499425666,0.0497550099591364,1.91747321596686,-0.93277022488504,0.35661485064916,-0.052588552598357,0.33711782761905,0.914662965530267,0.223031903073955,0.127637290277274,0.190308979777243,-0.973391603799221,3.23382695374797,6.04517517267589
90.7,0.109156934059858,0.0259482184662474,0.999999993741824,0.209305498709118,0.0497550142230343,1.91747321598893,-0.932286257200667,0.357083848192054,-0.057736123831845,0.336475118688454,0.91468433401289,0.223913071559005,0.132766069228409,0.189324310303119,-0.972897464479112,3.23910236427958,6.04517517377661
90.75,0.109156933683896,0.0259482206512558,0.999999993754629,0.209305497988221,0.0497550184127293,1.91747321601348,-0.931775465871874,0.357547745036332,-0.062881565014598,0.335827882597741,0.914706886831984,0.224790890500614,0.13789167657683,0.188337253886679,-0.972375937757232,3.2443777748122,6.04517517498344
90.8,0.109156933305821,0.0259482227978757,0.999999993768696,0.209305497263272,0.0497550225288156,1.91747321604045,-0.931237865113904,0.358006528271803,-0.0680247329496351,0.335176137359409,0.914730623359908,0.225665335469189,0.143013969677527,0.187347837997577,-0.971827038147586,3.24965318534591,6.04517517629638
90.85,0.109156932925787,0.0259482249064171,0.999999993783991,0.209305496534567,0.0497550265718873,1.91747321606978,-0.9306734698881,0.358460185130581,-0.073165484503237,0.334519901111442,0.914755542936078,0.226536382129035,0.148132805977726,0.186356090171132,-0.971250780925964,3.25492859588082,6.0451751777149
90.9,0.109156932543949,0.02594822697719,0.999999993800481,0.209305495802403,0.0497550305425388,1.9174732161014,-0.930082295901491,0.35890870298745,-0.0783036766089342,0.33385919211681,0.914781644866987,0.227404006239031,0.153248043020854,0.18536203800756,-0.970647182129512,3.26020400641701,6.04517517923928
90.95,0.109156932160461,0.0259482290105042,0.999999993818131,0.209305495067074,0.0497550344413643,1.91747321613524,-0.929464359606356,0.359352069360212,-0.083439166271482,0.333194028762957,0.914808928426222,0.228268183653303,0.158359538450503,0.184365709171206,-0.970016258556289,3.26547941695457,6.04517518086976
91,0.109156931775477,0.0259482310066695,0.999999993836909,0.209305494328879,0.049755038268958,1.91747321617125,-0.928819678199762,0.35979027191003,-0.0885718105708472,0.332524429561292,0.914837392854486,0.2291288903219,0.163467150014395,0.183367131389774,-0.969358027764797,3.27075482749361,6.04517518260202
91.05,0.109156931389145,0.0259482329660019,0.999999993856782,0.209305493588096,0.0497550420259253,1.91747321620935,-0.928148269623088,0.360223298441779,-0.0937014666661756,0.331850413146674,0.914867037359618,0.229986102291459,0.168570735568333,0.182366332453557,-0.968672508073492,3.2760302380342,6.04517518441748
91.1,0.109156931001575,0.0259482348888403,0.999999993877722,0.209305492844942,0.0497550457129165,1.91747321624951,-0.927450152561532,0.360651136904377,-0.0988279917997476,0.331171998276896,0.914897861116617,0.230839795705872,0.173670153080136,0.181363340214669,-0.967959718560282,3.2813056485764,6.04517518629706
91.15,0.109156930612872,0.0259482367755297,0.999999993899705,0.209305492099615,0.049755049330593,1.91747321629166,-0.926725346443585,0.361073775391125,-0.103951243300973,0.330489203832158,0.914929863267661,0.231689946806947,0.178765260633616,0.180358182586262,-0.967219679061988,3.28658105912028,6.0451751882372
91.2,0.109156930223141,0.0259482386264151,0.999999993922703,0.209305491352315,0.0497550528796161,1.91747321633576,-0.925973871440488,0.361491202140038,-0.109071078590361,0.329802048814546,0.914963042922137,0.232536531935077,0.183855916432523,0.179350887541754,-0.966452410173798,3.29185646966586,6.04517519023764
91.25,0.109156929832484,0.0259482404418414,0.999999993946692,0.209305490603242,0.0497550563606474,1.91747321638175,-0.925195748465676,0.361903405534176,-0.1141873551835,0.329110552347498,0.914997399156659,0.233379527529893,0.188941978804506,0.178341483114044,-0.965657933248685,3.29713188021323,6.04517519229889
91.3,0.109156929441007,0.0259482422221535,0.999999993971646,0.209305489852594,0.0497550597743483,1.9174732164296,-0.924390999174193,0.362310374101961,-0.119299930695011,0.328414733675274,0.915032931015098,0.234218910130925,0.194023306205043,0.177329997394735,-0.964836270396821,3.30240729076241,6.04517519441994
91.35,0.109156929048812,0.0259482439676965,0.999999993997538,0.209305489100571,0.0497550631213801,1.91747321647925,-0.923559645962088,0.362712096517499,-0.124408662842518,0.327714612162422,0.915069637508609,0.235054656378249,0.199099757221389,0.176316458533354,-0.963987444484958,3.30768270131348,6.0451751966018
91.4,0.109156928656004,0.0259482456788151,0.999999994024343,0.209305488347373,0.0497550664024043,1.91747321653065,-0.922701711965794,0.363108561600898,-0.129513409450606,0.327010207293236,0.915107517615656,0.235886743013143,0.204171190576507,0.175300894736566,-0.963111479135791,3.31295811186648,6.04517519884396
91.45,0.109156928262687,0.0259482473558544,0.999999994052035,0.209305487593198,0.0497550696180823,1.91747321658375,-0.921817221061483,0.363499758318576,-0.134614028454771,0.326301538671216,0.915146570282039,0.236715146878729,0.209237465132997,0.174283334267388,-0.962208398727303,3.31823352242145,6.04517520114618
91.5,0.109156927868965,0.0259482489991594,0.999999994080588,0.209305486838247,0.0497550727690755,1.9174732166385,-0.920906197864403,0.363885675783567,-0.139710377905385,0.32558862601852,0.915186794420931,0.237539844920622,0.214298439897031,0.173263805444407,-0.961278228392083,3.32350893297847,6.0451752035092
91.55,0.109156927474942,0.0259482506090748,0.999999994109977,0.209305486082717,0.0497550758560453,1.91747321669485,-0.919968667728191,0.364266303255829,-0.14480231597164,0.324871489175419,0.9152281889129,0.238360814187567,0.219353974022272,0.172242336640987,-0.960320994016631,3.32878434353757,6.04517520593253
91.6,0.109156927080721,0.0259482521859458,0.999999994140175,0.20930548532681,0.0497550788796533,1.91747321675275,-0.919004656744167,0.364641630142537,-0.149889700945493,0.324150148099742,0.915270752605942,0.239178031832083,0.224403926813796,0.171218956284481,-0.959336722240633,3.33405975409881,6.04517520841642
91.65,0.109156926686407,0.0259482537301173,0.999999994171157,0.209305484570723,0.0497550818405606,1.91747321681216,-0.918014191740611,0.365011645998382,-0.154972391245618,0.323424622866321,0.915314484315517,0.239991475111095,0.229448157732006,0.170193692855443,-0.958325440456224,3.33933516466225,6.0451752109606
91.7,0.109156926292104,0.0259482552419341,0.999999994202896,0.209305483814657,0.0497550847394289,1.91747321687302,-0.916997300282014,0.365376340525859,-0.160050245421334,0.322694933666431,0.915359382824577,0.240801121386566,0.234486526396541,0.169166574886829,-0.957287176807223,3.34461057522793,6.04517521356535
91.75,0.109156925897915,0.0259482567217412,0.999999994235368,0.209305483058811,0.0497550875769195,1.91747321693528,-0.915954010668312,0.365735703575557,-0.165123122156552,0.321961100807232,0.915405446883605,0.241606948126132,0.239518892590188,0.168137630963211,-0.956221960188349,3.34988598579592,6.04517521622989
91.8,0.109156925503945,0.0259482581698837,0.999999994268546,0.209305482303383,0.0497550903536938,1.9174732169989,-0.914884351934095,0.366089725146435,-0.170190880273704,0.321223144711201,0.915452675210644,0.242408932903724,0.244545116262781,0.167106889719973,-0.955129820244421,3.35516139636625,6.04517521895525
91.85,0.109156925110297,0.0259482595867063,0.999999994302405,0.209305481548575,0.0497550930704133,1.91747321706382,-0.913788353847806,0.366438395386109,-0.175253378737672,0.320481085915563,0.915501066491338,0.243207053400196,0.2495650575351,0.16607437984252,-0.954010787369527,3.36043680693899,6.04517522174116
91.9,0.109156924717076,0.0259482609725541,0.999999994336918,0.209305480794584,0.0497550957277394,1.91747321713,-0.912666046910906,0.36678170459112,-0.180310476659715,0.31973494507172,0.915550619378964,0.244001287403942,0.254578576702763,0.165040130065478,-0.952864892706183,3.36571221751419,6.04517522458737
91.95,0.109156924324385,0.025948262327772,0.99999999437206,0.20930548004161,0.0497550983263334,1.91747321719739,-0.911517462357026,0.367119643207204,-0.185362033301382,0.318984742944681,0.915601332494472,0.244791612811518,0.25958553424011,0.164004169171894,-0.951692168144465,3.3709876280919,6.04517522749389
92,0.109156923932329,0.025948263652705,0.999999994407804,0.209305479289852,0.0497551008668569,1.91747321726592,-0.910342632151103,0.367452201829564,-0.19040790807844,0.318230500412474,0.915653204426525,0.245578007628256,0.264585790804095,0.162966525992436,-0.950492646321121,3.37626303867217,6.04517523045842
92.05,0.109156923541004,0.025948264947697,0.999999994444127,0.209305478539498,0.0497551033499695,1.91747321733557,-0.909141588988484,0.367779371203122,-0.195447960564777,0.317472238465577,0.915706233731534,0.246360449968875,0.269579207238152,0.161927229404589,-0.949266360618664,3.38153844925505,6.04517523346621
92.1,0.109156923150482,0.0259482662130888,0.999999994481009,0.20930547779068,0.0497551057763244,1.91747321740629,-0.907914366294027,0.368101142222785,-0.200482050496289,0.316709978206327,0.915760418933701,0.247138918058085,0.274565644576053,0.160886308331858,-0.948013345164446,3.38681385984057,6.045175236503
92.15,0.109156922760824,0.0259482674492201,0.99999999451843,0.209305477043522,0.0497551081465731,1.91747321747805,-0.906660998221161,0.368417505933692,-0.205510037774813,0.315943740848335,0.915815758525061,0.247913390231201,0.2795449640458,0.159843791742956,-0.946733634829706,3.39208927042875,6.04517523956651
92.2,0.109156922372095,0.0259482686564307,0.999999994556371,0.209305476298144,0.049755110461367,1.9174732175508,-0.905381519650941,0.368728453531469,-0.210531782472014,0.315173547715896,0.91587225096552,0.248683844934745,0.284517027073475,0.158799708651002,-0.945427265228599,3.39736468101961,6.04517524265674
92.25,0.109156921984357,0.0259482698350602,0.999999994594815,0.209305475554669,0.0497551127213575,1.91747321762451,-0.904075966191071,0.369033976362471,-0.215547144833291,0.314399420243392,0.915929894682902,0.24945026072704,0.289481695287111,0.157754088112708,-0.944094272717205,3.40264009161319,6.04517524577368
92.3,0.109156921597676,0.0259482709854484,0.999999994633741,0.209305474813217,0.0497551149271961,1.91747321769915,-0.902744374174918,0.369334065924024,-0.220555985281662,0.313621379974698,0.91598868807299,0.250212616278816,0.294438830520538,0.156706959227575,-0.942734694392513,3.4079155022095,6.04517524891709
92.35,0.109156921212113,0.0259482721079351,0.999999994673132,0.20930547407391,0.0497551170795343,1.91747321777468,-0.901386780660498,0.369628713864659,-0.225558164421646,0.312839448562581,0.916048629499572,0.250970890373796,0.299388294817222,0.155658351137079,-0.941348568091396,3.41319091280856,6.04517525208721
92.4,0.109156920827732,0.02594827320286,0.999999994712969,0.20930547333687,0.0497551191790236,1.91747321785107,-0.900003223429444,0.369917911984349,-0.23055354304315,0.312053647768099,0.916109717294488,0.251725061909292,0.304329950434119,0.154608293023865,-0.93993593238955,3.4184663234104,6.0451752552838
92.45,0.109156920444597,0.0259482742705629,0.999999994753232,0.209305472602218,0.0497551212263153,1.91747321792827,-0.89859374098596,0.370201652234734,-0.235541982125332,0.311263999459994,0.916171949757673,0.252475109896786,0.309263659845488,0.153556814110929,-0.938496826600429,3.42374173401504,6.04517525850684
92.5,0.10915692006277,0.0259482753113835,0.999999994793904,0.209305471870077,0.0497551232220609,1.91747321800626,-0.897158372555742,0.370479926719346,-0.240523342840481,0.310470525614084,0.916235325157205,0.253221013462521,0.314189285746739,0.15250394366081,-0.937031290774142,3.4290171446225,6.04517526175635
92.55,0.109156919682316,0.0259482763256616,0.999999994834964,0.209305471140567,0.049755125166912,1.91747321808499,-0.895697158084892,0.370752727693829,-0.245497486557874,0.309673248312651,0.916299841729357,0.253962751848077,0.31910669105824,0.151449710974773,-0.935539365696344,3.43429255523281,6.04517526503283
92.6,0.109156919303298,0.0259482773137369,0.999999994876395,0.20930547041381,0.0497551270615199,1.91747321816444,-0.894210138238803,0.371020047566152,-0.250464274847634,0.308872189743827,0.916365497678641,0.254700304410951,0.324015738929136,0.150394145391993,-0.934021092887103,3.439567965846,6.04517526833603
92.65,0.109156918925779,0.0259482782759492,0.999999994918178,0.209305469689927,0.0497551289065362,1.91747321824455,-0.892697354401028,0.371281878896825,-0.255423569484589,0.308067372200976,0.916432291177862,0.255433650625131,0.328916292741163,0.14933727628874,-0.932476514599735,3.44484337646207,6.04517527166518
92.7,0.109156918549823,0.0259482792126381,0.999999994960294,0.209305468969041,0.0497551307026122,1.91747321832531,-0.891158848672131,0.371538214399102,-0.260375232452108,0.307258818082075,0.916500220368165,0.256162770081667,0.33380821611244,0.148279133077562,-0.93090567381964,3.45011878708107,6.0451752750213
92.75,0.109156918175493,0.0259482801241435,0.999999995002723,0.209305468251273,0.0497551324503994,1.91747321840667,-0.88959466386851,0.371789046939185,-0.265319125945954,0.306446549889087,0.916569283359091,0.256887642489238,0.338691372901271,0.147219745206462,-0.929308614263097,3.455394197703,6.04517527840414
92.8,0.109156917802852,0.0259482810108052,0.999999995045448,0.209305467536744,0.0497551341505493,1.91747321848859,-0.888004843521211,0.372034369536424,-0.270255112378109,0.30563059022734,0.916639478228627,0.25760824767472,0.343565627209936,0.146159142158086,-0.92768538037605,3.4606696083279,6.04517528181344
92.85,0.109156917431964,0.0259482818729627,0.999999995088449,0.209305466825576,0.0497551358037134,1.91747321857104,-0.886389431874715,0.372274175363509,-0.275183054380605,0.304810961804894,0.916710803023258,0.258324565583743,0.348430843388462,0.145097353448895,-0.926036017332874,3.46594501895578,6.04517528524895
92.9,0.109156917062892,0.025948282710956,0.999999995131708,0.20930546611789,0.049755137410543,1.91747321865399,-0.884748473885702,0.37250845774666,-0.280102814809359,0.30398768743191,0.916783255758026,0.259036576281252,0.353286886038416,0.14403440862835,-0.924360571035113,3.47122042958668,6.04517528871143
92.95,0.1091569166957,0.0259482835251247,0.999999995175206,0.209305465413809,0.0497551389716897,1.9174732187374,-0.883082015221807,0.372737210165817,-0.285014256747968,0.303160790020016,0.916856834416582,0.259744259952063,0.358133620016654,0.142970337278083,-0.922659088110207,3.47649584022061,6.04517529220037
93,0.10915691633045,0.0259482843158086,0.999999995218924,0.209305464713453,0.0497551404878049,1.91747321882123,-0.881390102260343,0.372960426254815,-0.289917243511538,0.302330292581668,0.916931536951241,0.260447596901409,0.362970910439094,0.141905169011079,-0.920931615910189,3.48177125085759,6.04517529571399
93.05,0.109156915967202,0.0259482850833424,0.999999995262844,0.209305464016935,0.0497551419595304,1.91747321890544,-0.879672782087017,0.373178099801564,-0.294811638650479,0.301496218229512,0.917007361283042,0.261146567555494,0.367798622684465,0.140838933470852,-0.919178202510375,3.48704666149765,6.04517529924237
93.1,0.109156915605993,0.0259482858280404,0.999999995306953,0.209305463324326,0.0497551433874689,1.91747321899002,-0.877930102494621,0.373390224748226,-0.299697305954282,0.300658590175739,0.917084305301804,0.261841152462033,0.372616622398038,0.13977166033062,-0.917398896708024,3.49232207214079,6.04517530277533
93.15,0.109156915246855,0.0259482865502119,0.999999995351238,0.209305462635689,0.0497551447722134,1.91747321907493,-0.876162111981692,0.373596795191374,-0.304574109455344,0.299817431731444,0.917162366866185,0.262531332290794,0.377424775495386,0.138703379292477,-0.91559374802098,3.49759748278702,6.04517530631134
93.2,0.109156914889821,0.0259482872501662,0.999999995395685,0.209305461951085,0.0497551461143571,1.91747321916016,-0.874368859751174,0.373797805382167,-0.309441913432726,0.298972766305968,0.917241543803742,0.26321708783414,0.382222948166104,0.137634120086568,-0.913762806686291,3.50287289343633,6.04517530985041
93.25,0.109156914534923,0.0259482879282126,0.999999995440283,0.209305461270578,0.049755147414493,1.91747321924567,-0.87255039570904,0.373993249726502,-0.314300582415954,0.298124617406253,0.917321833910993,0.263898400007559,0.387011006877547,0.136563912470259,-0.911906123658813,3.50814830408873,6.04517531339202
93.3,0.109156914182194,0.0259482885846605,0.999999995485018,0.209305460594229,0.0497551486732141,1.91747321933145,-0.870706770462903,0.374183122785175,-0.319149981188777,0.297273008636186,0.917403234953472,0.2645752498502,0.391788818378539,0.135492786227313,-0.910023750609789,3.51342371474423,6.04517531693669
93.35,0.109156913831666,0.0259482892198189,0.999999995529877,0.209305459922101,0.0497551498911135,1.91747321941747,-0.868838035320613,0.374367419274029,-0.323989974792927,0.296417963695942,0.917485744665801,0.265247618525395,0.396556249703077,0.134420771167057,-0.908115739925416,3.51869912540282,6.0451753204844
93.4,0.109156913483371,0.0259482898339974,0.999999995574849,0.209305459254256,0.0497551510687842,1.9174732195037,-0.866944242288822,0.374546134064102,-0.328820428531891,0.295559506381323,0.917569360751744,0.26591548732119,0.401313168174045,0.133347897123551,-0.906182144705378,3.52397453606451,6.04517532403467
93.45,0.109156913137343,0.0259482904275051,0.999999995619919,0.209305458590755,0.0497551522068194,1.91747321959012,-0.865025444071544,0.374719262181772,-0.333641207974639,0.294697660583099,0.917654080884277,0.266578837650859,0.406059441406891,0.132274193954765,-0.904223018761379,3.52924994672929,6.04517532758773
93.5,0.109156912793613,0.0259482910006514,0.999999995665075,0.209305457931662,0.049755153305812,1.91747321967671,-0.863081694068684,0.374886798808891,-0.33845217895938,0.293832450286339,0.917739902705649,0.267237651053425,0.410794937313323,0.131199691541741,-0.902238416615639,3.53452535739718,6.04517533114384
93.55,0.109156912452214,0.0259482915537455,0.999999995710305,0.209305457277038,0.0497551543663551,1.91747321976343,-0.861113046374551,0.375048739282924,-0.343253207597294,0.292963899569746,0.917826823827452,0.267891909194175,0.41551952410498,0.130124419787764,-0.900228393499377,3.53980076806817,6.04517533470276
93.6,0.109156912113178,0.0259482920870967,0.999999995755595,0.209305456626946,0.0497551553890418,1.91747321985028,-0.859119555776356,0.375205079097074,-0.348044160276244,0.29209203260499,0.91791484183068,0.268541593865167,0.420233070297094,0.129048408617531,-0.898193005351278,3.54507617874227,6.04517533826472
93.65,0.109156911776538,0.0259482926010143,0.999999995800933,0.209305455981448,0.0497551563744651,1.91747321993721,-0.857101277752683,0.375355813900411,-0.352824903664521,0.291216873656027,0.918003954265805,0.269186686985737,0.424935444712168,0.127971687976316,-0.896132308815927,3.55035158941948,6.04517534182949
93.7,0.109156911442326,0.0259482930958077,0.999999995846306,0.209305455340606,0.0497551573232181,1.91747322002421,-0.855058268471951,0.375500939497993,-0.357595304714526,0.290338447078432,0.918094158652838,0.269827170603005,0.429626516483601,0.126894287829137,-0.894046361242247,3.5556270000998,6.04517534539731
93.75,0.109156911110575,0.025948293571786,0.999999995891702,0.209305454704482,0.0497551582358938,1.91747322011126,-0.852990584790845,0.375640451850978,-0.362355230666491,0.289456777318717,0.918185452481403,0.270463026892373,0.434306155059349,0.125816238159924,-0.891935220681889,3.56090241078324,6.04517534896742
93.8,0.109156910781317,0.0259482940292586,0.999999995937106,0.209305454073139,0.0497551591130853,1.91747322019832,-0.850898284252736,0.375774347076744,-0.36710454905217,0.28857188891365,0.918277833210805,0.27109423815802,0.438974230205553,0.124737568970683,-0.889798945887624,3.56617782146979,6.04517535254058
93.85,0.109156910454585,0.0259482944685348,0.999999995982507,0.209305453446638,0.0497551599553856,1.91747322028538,-0.848781425086082,0.375902621448991,-0.371843127698518,0.287683806489577,0.9183712982701,0.271720786833395,0.443630612010158,0.123658310280661,-0.887637596311707,3.57145323215946,6.04517535611705
93.9,0.109156910130411,0.0259482948899238,0.999999996027892,0.209305452825043,0.0497551607633878,1.9174732203724,-0.846640066202802,0.376025271397846,-0.376570834731385,0.286792554761728,0.918465845058167,0.272342655481709,0.44827517088654,0.12257849212551,-0.885451232104219,3.57672864285226,6.04517535969606
